fips,votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,trump_margin,foreign_pop,state_abbr_new,county_new,foreign_pop_09,name_matches,found_diff
48123,1161,5510,6822,0.1701846966,0.807681032,4349,63.75%,TX,DeWitt County,32.5963124,0,TX,DeWitt,2.6,Good,0
48125,128,755,909,0.1408140814,0.8305830583,627,68.98%,TX,Dickens County,35.50396376,0,TX,Dickens,3.5,Good,0
48127,2173,974,3225,0.6737984496,0.3020155039,1199,37.18%,TX,Dimmit County,-19.04988878,0,TX,Dimmit,6.6,Good,0
48129,190,1225,1460,0.1301369863,0.8390410959,1035,70.89%,TX,Donley County,36.57243816,0,TX,Donley,2.2,Good,0
48131,2783,1316,4159,0.6691512383,0.3164222169,1467,35.27%,TX,Duval County,-17.89460844,0,TX,Duval,3.4,Good,0
48133,776,6008,6935,0.1118961788,0.8663302091,5232,75.44%,TX,Eastland County,38.56132075,0,TX,Eastland,4,Good,0
48135,10225,24976,36373,0.2811151129,0.6866631842,14751,40.55%,TX,Ector County,20.95252976,13.7,TX,Ector,13.7,Good,0
48137,302,741,1065,0.2835680751,0.6957746479,439,41.22%,TX,Edwards County,21.04506232,0,TX,Edwards,12.7,Good,0
48141,145509,54567,210458,0.6913921067,0.2592773855,90942,43.21%,TX,El Paso County,-22.72686379,24.6,TX,El Paso,26,Good,0.05691056911
48139,16197,44807,63064,0.256834327,0.710500444,28610,45.37%,TX,Ellis County,23.44928201,7.8,TX,Ellis,7.8,Good,0
48143,2159,11205,13810,0.1563359884,0.8113685735,9046,65.50%,TX,Erath County,33.84465729,0,TX,Erath,8.5,Good,0
48145,1682,3438,5232,0.3214831804,0.6571100917,1756,33.56%,TX,Falls County,17.1484375,0,TX,Falls,5.7,Good,0
48147,2123,9536,11972,0.1773304377,0.7965252255,7413,61.92%,TX,Fannin County,31.79089116,0,TX,Fannin,4.5,Good,0
48149,2127,8648,11029,0.1928551999,0.7841146069,6521,59.13%,TX,Fayette County,30.25986079,0,TX,Fayette,7.9,Good,0
48151,403,1265,1722,0.2340301974,0.7346109175,862,50.06%,TX,Fisher County,25.83932854,0,TX,Fisher,2.1,Good,0
48153,435,1473,1958,0.222165475,0.7522982635,1038,53.01%,TX,Floyd County,27.20125786,0,TX,Floyd,5.6,Good,0
48155,113,383,511,0.2211350294,0.7495107632,270,52.84%,TX,Foard County,27.21774194,0,TX,Foard,1.5,Good,0
48157,134475,117212,260367,0.5164825035,0.4501799383,17263,6.63%,TX,Fort Bend County,-3.429458017,29.2,TX,Fort Bend,25.9,Good,0.1130136986
48159,665,3583,4356,0.1526629936,0.822543618,2918,66.99%,TX,Franklin County,34.34557439,0,TX,Franklin,6.9,Good,0
48161,1461,5995,7608,0.1920347003,0.7879863302,4534,59.60%,TX,Freestone County,30.40504292,0,TX,Freestone,7.2,Good,0
48163,1401,1232,2683,0.5221766679,0.4591874767,169,6.30%,TX,Frio County,-3.209266996,0,TX,Frio,9.7,Good,0
48165,597,3907,4609,0.129529182,0.8476893035,3310,71.82%,TX,Gaines County,36.74511545,0,TX,Gaines,19.2,Good,0
48167,45503,73566,123994,0.3669774344,0.5933029018,28063,22.63%,TX,Galveston County,11.78434353,8.9,TX,Galveston,9.7,Good,0.08988764045
48169,224,1223,1475,0.1518644068,0.8291525424,999,67.73%,TX,Garza County,34.51969592,0,TX,Garza,39.5,Good,0
48171,2286,10445,13123,0.174197973,0.7959308085,8159,62.17%,TX,Gillespie County,32.04383002,0,TX,Gillespie,7.8,Good,0
48173,34,553,602,0.05647840532,0.9186046512,519,86.21%,TX,Glasscock County,44.20783646,0,TX,Glasscock,14,Good,0
48175,973,2618,3713,0.2620522489,0.7050902235,1645,44.30%,TX,Goliad County,22.90448343,0,TX,Goliad,2.1,Good,0
48177,1567,4580,6304,0.248572335,0.7265228426,3013,47.80%,TX,Gonzales County,24.50789003,0,TX,Gonzales,13.2,Good,0
48179,699,6495,7360,0.09497282609,0.8824728261,5796,78.75%,TX,Gray County,40.28356964,0,TX,Gray,7.3,Good,0
48181,10276,35274,47068,0.2183224271,0.7494263619,24998,53.11%,TX,Grayson County,27.44017563,6.4,TX,Grayson,5.7,Good,0.109375
48183,11623,28693,41365,0.2809863411,0.6936540554,17070,41.27%,TX,Gregg County,21.17025499,8.8,TX,Gregg,9.1,Good,0.03409090909
48185,2194,7065,9528,0.2302686818,0.7414987406,4871,51.12%,TX,Grimes County,26.30413652,0,TX,Grimes,8.5,Good,0
48187,18308,36495,57220,0.3199580566,0.637801468,18187,31.78%,TX,Guadalupe County,16.59306972,7.4,TX,Guadalupe,6.9,Good,0.06756756757
48189,2090,6347,8802,0.237446035,0.7210861168,4257,48.36%,TX,Hale County,25.22816167,0,TX,Hale,9.5,Good,0
48191,164,891,1089,0.1505968779,0.8181818182,727,66.76%,TX,Hall County,34.4549763,0,TX,Hall,12.4,Good,0
48193,479,3056,3609,0.1327237462,0.846771959,2577,71.40%,TX,Hamilton County,36.44978784,0,TX,Hamilton,3,Good,0
48195,171,1730,1947,0.08782742681,0.8885464818,1559,80.07%,TX,Hansford County,41.00473435,0,TX,Hansford,16.4,Good,0
48197,249,1207,1511,0.1647915288,0.7988087359,958,63.40%,TX,Hardeman County,32.89835165,0,TX,Hardeman,3.6,Good,0
48199,2779,19600,22768,0.1220572734,0.8608573436,16821,73.88%,TX,Hardin County,37.58210823,0,TX,Hardin,1.5,Good,0
48201,706471,544960,1302887,0.5422350519,0.4182711164,161511,12.40%,TX,Harris County,-6.453052545,26.5,TX,Harris,25,Good,0.05660377358
48203,7130,18712,26364,0.2704445456,0.7097557275,11582,43.93%,TX,Harrison County,22.40925625,6.7,TX,Harrison,5.3,Good,0.2089552239
48205,172,1727,1945,0.08843187661,0.8879177378,1555,79.95%,TX,Hartley County,40.94260137,0,TX,Hartley,8.6,Good,0
48207,314,1403,1765,0.1779036827,0.7949008499,1089,61.70%,TX,Haskell County,31.71228888,0,TX,Haskell,10.1,Good,0
48209,33117,33730,71524,0.4630194061,0.4715899558,613,0.86%,TX,Hays County,0.4585097312,8.8,TX,Hays,7.3,Good,0.1704545455
48211,181,1460,1687,0.1072910492,0.8654416123,1279,75.82%,TX,Hemphill County,38.97014016,0,TX,Hemphill,11.9,Good,0
48213,5649,23574,29855,0.1892145369,0.7896164797,17925,60.04%,TX,Henderson County,30.6693358,5.2,TX,Henderson,5.8,Good,0.1153846154
48215,118739,48608,172990,0.686392277,0.2809873403,70131,40.54%,TX,Hidalgo County,-20.95376672,27.7,TX,Hidalgo,29.3,Good,0.05776173285
48217,2535,10075,12906,0.1964202696,0.7806446614,7540,58.42%,TX,Hill County,29.89690722,0,TX,Hill,7.5,Good,0
48219,1257,5793,7282,0.1726174128,0.7955232079,4536,62.29%,TX,Hockley County,32.17021277,0,TX,Hockley,7.4,Good,0
48221,4001,21367,26120,0.1531776417,0.8180321593,17366,66.49%,TX,Hood County,34.22816146,0,TX,Hood,5.4,Good,0
48223,2508,10704,13476,0.1861086376,0.7943009795,8196,60.82%,TX,Hopkins County,31.01725704,0,TX,Hopkins,8.3,Good,0
48225,1978,6205,8302,0.238255842,0.7474102626,4227,50.92%,TX,Houston County,25.82793596,0,TX,Houston,4,Good,0
48227,1768,6635,8692,0.2034054303,0.7633456052,4867,55.99%,TX,Howard County,28.95989528,0,TX,Howard,10.6,Good,0
48229,324,503,871,0.3719862227,0.5774971297,179,20.55%,TX,Hudspeth County,10.82224909,0,TX,Hudspeth,33.4,Good,0
48231,6301,23866,31185,0.2020522687,0.765303832,17565,56.33%,TX,Hunt County,29.11293798,7.2,TX,Hunt,6.6,Good,0.08333333333
48233,854,7039,8126,0.1050947576,0.8662318484,6185,76.11%,TX,Hutchinson County,39.18028633,0,TX,Hutchinson,6.2,Good,0
48235,90,660,760,0.1184210526,0.8684210526,570,75%,TX,Irion County,38,0,TX,Irion,1.9,Good,0
48237,314,2973,3339,0.09404013178,0.8903863432,2659,79.63%,TX,Jack County,40.44721631,0,TX,Jack,5,Good,0
48239,904,4266,5275,0.1713744076,0.8087203791,3362,63.73%,TX,Jackson County,32.51450677,0,TX,Jackson,6.2,Good,0
48241,2582,10578,13351,0.1933937533,0.7923002022,7996,59.89%,TX,Jasper County,30.37993921,0,TX,Jasper,3.3,Good,0
48243,422,694,1175,0.3591489362,0.5906382979,272,23.15%,TX,Jeff Davis County,12.18637993,0,TX,Jeff Davis,15.4,Good,0
48245,42404,42828,87363,0.4853771047,0.4902304179,424,0.49%,TX,Jefferson County,0.2487328703,11.7,TX,Jefferson,10.7,Good,0.08547008547
48247,1635,430,2119,0.7715903728,0.2029259084,1205,56.87%,TX,Jim Hogg County,-29.17675545,0,TX,Jim Hogg,11.7,Good,0
48249,6688,5411,12346,0.5417139154,0.4382796047,1277,10.34%,TX,Jim Wells County,-5.277295644,0,TX,Jim Wells,4.5,Good,0
48251,10976,44370,57270,0.1916535708,0.7747511786,33394,58.31%,TX,Johnson County,30.16839519,5.6,TX,Johnson,7,Good,0.25
48253,935,4815,5932,0.1576196898,0.8116992583,3880,65.41%,TX,Jones County,33.73913043,0,TX,Jones,3.7,Good,0
48255,1144,2959,4185,0.2733572282,0.7070489845,1815,43.37%,TX,Karnes County,22.11796247,0,TX,Karnes,5.7,Good,0
48257,10265,29537,40979,0.2504941555,0.7207838161,19272,47.03%,TX,Kaufman County,24.2098387,6.9,TX,Kaufman,7.3,Good,0.05797101449
48259,3633,15663,19936,0.1822331461,0.7856641252,12030,60.34%,TX,Kendall County,31.17226368,0,TX,Kendall,8.3,Good,0
48261,99,84,186,0.5322580645,0.4516129032,15,8.06%,TX,Kenedy County,-4.098360656,0,TX,Kenedy,17.4,Good,0
48263,59,360,433,0.1362586605,0.831408776,301,69.52%,TX,Kent County,35.91885442,0,TX,Kent,3.4,Good,0
48265,4665,17658,23090,0.2020355132,0.7647466436,12993,56.27%,TX,Kerr County,29.1022712,0,TX,Kerr,6.3,Good,0
48267,206,1697,1945,0.1059125964,0.8724935733,1491,76.66%,TX,Kimble County,39.17498686,0,TX,Kimble,7,Good,0
48269,5,149,159,0.03144654088,0.9371069182,144,90.57%,TX,King County,46.75324675,0,TX,King,17.1,Good,0
48271,457,936,1424,0.3209269663,0.6573033708,479,33.64%,TX,Kinney County,17.1931084,0,TX,Kinney,15.3,Good,0
48273,4713,4364,9483,0.496994622,0.4601919224,349,3.68%,TX,Kleberg County,-1.922441335,0,TX,Kleberg,7.4,Good,0
48275,247,1078,1358,0.1818851252,0.793814433,831,61.19%,TX,Knox County,31.35849057,0,TX,Knox,7.9,Good,0
48283,1125,870,2049,0.5490483163,0.4245973646,255,12.45%,TX,La Salle County,-6.390977444,0,TX,La Salle,7.7,Good,0
48277,3579,14546,18537,0.1930733128,0.7847008685,10967,59.16%,TX,Lamar County,30.2537931,0,TX,Lamar,4.2,Good,0
48279,770,3040,3905,0.1971830986,0.7784891165,2270,58.13%,TX,Lamb County,29.79002625,0,TX,Lamb,9.8,Good,0
48281,1479,6371,8149,0.1814946619,0.7818137195,4892,60.03%,TX,Lampasas County,31.15923567,0,TX,Lampasas,7.1,Good,0
48285,1170,7339,8633,0.1355264682,0.8501100429,6169,71.46%,TX,Lavaca County,36.2498531,0,TX,Lavaca,6,Good,0
48287,1372,4996,6522,0.2103649187,0.7660226924,3624,55.57%,TX,Lee County,28.45477387,0,TX,Lee,7.2,Good,0
48289,909,6391,7407,0.1227217497,0.8628324558,5482,74.01%,TX,Leon County,37.54794521,0,TX,Leon,5.6,Good,0
48291,4851,18856,24155,0.2008279859,0.7806251294,14005,57.98%,TX,Liberty County,29.53768929,6.1,TX,Liberty,6.8,Good,0.1147540984
48293,1748,5747,7648,0.2285564854,0.7514382845,3999,52.29%,TX,Limestone County,26.67778519,0,TX,Limestone,9.5,Good,0
48295,135,1159,1322,0.102118003,0.8767019667,1024,77.46%,TX,Lipscomb County,39.56723338,0,TX,Lipscomb,12.9,Good,0
48297,739,3450,4267,0.1731895946,0.8085305835,2711,63.53%,TX,Live Oak County,32.35855813,0,TX,Live Oak,5.1,Good,0
48299,1825,8283,10377,0.1758697119,0.7982075744,6458,62.23%,TX,Llano County,31.94499406,0,TX,Llano,2.7,Good,0
48301,4,57,64,0.0625,0.890625,53,82.81%,TX,Loving County,43.44262295,0,TX,Loving,0,Good,0
48303,27956,65566,98060,0.2850907608,0.6686314501,37610,38.35%,TX,Lubbock County,20.10756827,5.3,TX,Lubbock,5.6,Good,0.05660377358
48305,403,1546,1997,0.2018027041,0.7741612419,1143,57.24%,TX,Lynn County,29.3227296,0,TX,Lynn,7.4,Good,0
48313,881,3349,4283,0.2056969414,0.7819285548,2468,57.62%,TX,Madison County,29.17257683,0,TX,Madison,5.9,Good,0
48315,1156,2968,4206,0.2748454589,0.705658583,1812,43.08%,TX,Marion County,21.96896217,0,TX,Marion,1.4,Good,0
48317,266,1453,1755,0.1515669516,0.8279202279,1187,67.64%,TX,Martin County,34.52588714,0,TX,Martin,11.8,Good,0
48319,353,1656,2053,0.1719434973,0.806624452,1303,63.47%,TX,Mason County,32.42906919,0,TX,Mason,8.3,Good,0
48321,3357,8147,11779,0.2849987265,0.6916546396,4790,40.67%,TX,Matagorda County,20.81884562,0,TX,Matagorda,10.7,Good,0
48323,10397,2816,13588,0.7651604357,0.2072416838,7581,55.79%,TX,Maverick County,-28.6876561,0,TX,Maverick,34.9,Good,0
48307,480,2546,3086,0.1555411536,0.8250162022,2066,66.95%,TX,McCulloch County,34.13747521,0,TX,McCulloch,6.2,Good,0
48309,27046,48245,78255,0.3456136988,0.6165101271,21199,27.09%,TX,McLennan County,14.07804386,9.1,TX,McLennan,8.3,Good,0.08791208791
48311,40,454,497,0.08048289738,0.9134808853,414,83.30%,TX,McMullen County,41.90283401,0,TX,McMullen,10.6,Good,0
48325,4624,12054,17187,0.2690405539,0.7013440391,7430,43.23%,TX,Medina County,22.2748531,0,TX,Medina,5.5,Good,0
48327,153,681,860,0.1779069767,0.7918604651,528,61.40%,TX,Menard County,31.65467626,0,TX,Menard,4.9,Good,0
48329,9993,36896,48753,0.2049720017,0.7567944537,26903,55.18%,TX,Midland County,28.68796519,12.2,TX,Midland,8.7,Good,0.2868852459
48331,2042,6340,8607,0.237248751,0.7366097363,4298,49.94%,TX,Milam County,25.63827249,0,TX,Milam,4.6,Good,0
48333,242,1949,2238,0.1081322609,0.8708668454,1707,76.27%,TX,Mills County,38.95481515,0,TX,Mills,7.3,Good,0
48335,353,1780,2190,0.1611872146,0.8127853881,1427,65.16%,TX,Mitchell County,33.45053915,0,TX,Mitchell,6.4,Good,0
48337,885,7526,8604,0.1028591353,0.8747094375,6641,77.19%,TX,Montague County,39.47806444,0,TX,Montague,4.6,Good,0
48339,45744,150188,203083,0.2252478051,0.739539991,104444,51.43%,TX,Montgomery County,26.65312455,12.6,TX,Montgomery,12.9,Good,0.02380952381
48341,1096,3974,5262,0.2082858229,0.7552261498,2878,54.69%,TX,Moore County,28.382643,0,TX,Moore,28.3,Good,0
48343,1425,3443,4964,0.2870668815,0.6935938759,2018,40.65%,TX,Morris County,20.72719803,0,TX,Morris,4.3,Good,0
48345,40,571,620,0.06451612903,0.9209677419,531,85.65%,TX,Motley County,43.45335516,0,TX,Motley,2.5,Good,0
48347,6822,14751,22430,0.3041462327,0.6576460098,7929,35.35%,TX,Nacogdoches County,18.37713809,8.1,TX,Nacogdoches,9.2,Good,0.1358024691
48349,3998,11984,16382,0.2440483457,0.7315346112,7986,48.75%,TX,Navarro County,24.9843574,0,TX,Navarro,11.3,Good,0
48351,978,2961,4010,0.2438902743,0.73840399,1983,49.45%,TX,Newton County,25.17136329,0,TX,Newton,2.3,Good,0
48353,1029,3551,4744,0.2169055649,0.7485244519,2522,53.16%,TX,Nolan County,27.53275109,0,TX,Nolan,4.5,Good,0
48355,49102,50704,103958,0.4723253622,0.4877354316,1602,1.54%,TX,Nueces County,0.8025569605,9,TX,Nueces,7.7,Good,0.1444444444
48357,274,2628,2981,0.09191546461,0.8815833613,2354,78.97%,TX,Ochiltree County,40.5582357,0,TX,Ochiltree,21.8,Good,0
48359,78,850,945,0.08253968254,0.8994708995,772,81.69%,TX,Oldham County,41.59482759,0,TX,Oldham,3.5,Good,0
48361,5716,25385,31761,0.1799691445,0.7992506533,19669,61.93%,TX,Orange County,31.62116974,2.7,TX,Orange,2.2,Good,0.1851851852
48363,1700,8222,10175,0.1670761671,0.8080589681,6522,64.10%,TX,Palo Pinto County,32.86635759,0,TX,Palo Pinto,6.2,Good,0
48365,1835,8445,10413,0.1762220302,0.8110054739,6610,63.48%,TX,Panola County,32.14980545,0,TX,Panola,4.1,Good,0
48367,8329,46433,56413,0.1476432737,0.8230904224,38104,67.54%,TX,Parker County,34.79054819,4.1,TX,Parker,4.1,Good,0
48369,848,1911,2818,0.3009226402,0.6781405252,1063,37.72%,TX,Parmer County,19.26422617,0,TX,Parmer,17.7,Good,0
48371,1551,2463,4167,0.3722102232,0.5910727142,912,21.89%,TX,Pecos County,11.36023916,0,TX,Pecos,14.3,Good,0
48373,7123,26587,34444,0.2067994426,0.771890605,19464,56.51%,TX,Polk County,28.86977158,0,TX,Polk,6.4,Good,0
48375,7620,19499,28330,0.2689728203,0.6882809742,11879,41.93%,TX,Potter County,21.90161879,14.1,TX,Potter,13.9,Good,0.01418439716
48377,1458,652,2203,0.6618247844,0.2959600545,806,36.59%,TX,Presidio County,-19.09952607,0,TX,Presidio,30.9,Good,0
48379,619,3919,4630,0.1336933045,0.8464362851,3300,71.27%,TX,Rains County,36.35962979,0,TX,Rains,4.1,Good,0
48381,8340,43379,53813,0.1549811384,0.8061063312,35039,65.11%,TX,Randall County,33.87439819,4.7,TX,Randall,4.4,Good,0.06382978723
48383,167,709,900,0.1855555556,0.7877777778,542,60.22%,TX,Reagan County,30.93607306,0,TX,Reagan,22.4,Good,0
48385,262,1382,1678,0.1561382598,0.8235995232,1120,66.75%,TX,Real County,34.06326034,0,TX,Real,2.7,Good,0
48387,1148,3924,5147,0.2230425491,0.7623858558,2776,53.93%,TX,Red River County,27.3659306,0,TX,Red River,3,Good,0
48389,1659,1417,3184,0.5210427136,0.4450376884,242,7.60%,TX,Reeves County,-3.933680104,0,TX,Reeves,17.2,Good,0
48391,1034,1830,2945,0.3511035654,0.6213921902,796,27.03%,TX,Refugio County,13.89664804,0,TX,Refugio,3.8,Good,0
48393,20,524,550,0.03636363636,0.9527272727,504,91.64%,TX,Roberts County,46.32352941,0,TX,Roberts,1.4,Good,0
48395,2203,4665,7010,0.3142653352,0.6654778887,2462,35.12%,TX,Robertson County,17.92370414,0,TX,Robertson,5.4,Good,0
48397,9633,28396,39529,0.2436945028,0.7183586734,18763,47.47%,TX,Rockwall County,24.6693313,8.9,TX,Rockwall,9.5,Good,0.06741573034
48399,452,3241,3765,0.1200531209,0.8608233732,2789,74.08%,TX,Runnels County,37.76062822,0,TX,Runnels,5.5,Good,0
48401,3935,14675,18994,0.2071706855,0.7726124039,10740,56.54%,TX,Rusk County,28.85545406,0,TX,Rusk,6.4,Good,0
48403,614,3992,4642,0.132270573,0.8599741491,3378,72.77%,TX,Sabine County,36.66956144,0,TX,Sabine,1.7,Good,0
48405,907,2620,3563,0.2545607634,0.7353353915,1713,48.08%,TX,San Augustine County,24.28409413,0,TX,San Augustine,1.7,Good,0
48407,2034,8050,10305,0.1973799127,0.7811741873,6016,58.38%,TX,San Jacinto County,29.82943276,0,TX,San Jacinto,3.2,Good,0
48409,7825,13004,21513,0.3637335565,0.6044717148,5179,24.07%,TX,San Patricio County,12.43218589,9,TX,San Patricio,4.8,Good,0.4666666667
48411,293,2025,2354,0.124468989,0.8602378929,1732,73.58%,TX,San Saba County,37.35979292,0,TX,San Saba,7.4,Good,0
48413,209,819,1054,0.1982922201,0.7770398482,610,57.87%,TX,Schleicher County,29.6692607,0,TX,Schleicher,13,Good,0
48415,733,4403,5261,0.1393271241,0.8369131344,3670,69.76%,TX,Scurry County,35.72819315,0,TX,Scurry,6.7,Good,0
48417,103,1378,1502,0.06857523302,0.9174434088,1275,84.89%,TX,Shackelford County,43.0452397,0,TX,Shackelford,4.7,Good,0
48419,1757,7171,9072,0.1936728395,0.7904541446,5414,59.68%,TX,Shelby County,30.3203405,0,TX,Shelby,9.8,Good,0
48421,96,807,933,0.1028938907,0.8649517685,711,76.21%,TX,Sherman County,39.36877076,0,TX,Sherman,17.8,Good,0
48423,22128,58631,83161,0.2660862664,0.705030002,36503,43.89%,TX,Smith County,22.5999579,6.2,TX,Smith,9.1,Good,0.4677419355
48425,540,3206,3876,0.1393188854,0.8271413829,2666,68.78%,TX,Somervell County,35.5846236,0,TX,Somervell,7.4,Good,0
48427,9246,2218,11691,0.7908647678,0.1897185869,7028,60.11%,TX,Starr County,-30.65247732,0,TX,Starr,31.3,Good,0
48429,348,3033,3453,0.1007819288,0.8783666377,2685,77.76%,TX,Stephens County,39.70718722,0,TX,Stephens,5.9,Good,0
48431,70,549,633,0.1105845182,0.8672985782,479,75.67%,TX,Sterling County,38.6914378,0,TX,Sterling,11.6,Good,0
48433,135,555,701,0.1925820257,0.7917261056,420,59.91%,TX,Stonewall County,30.43478261,0,TX,Stonewall,2.4,Good,0
48435,313,1075,1415,0.2212014134,0.7597173145,762,53.85%,TX,Sutton County,27.44956772,0,TX,Sutton,9.4,Good,0
48437,462,1671,2190,0.2109589041,0.7630136986,1209,55.21%,TX,Swisher County,28.34036568,0,TX,Swisher,5.5,Good,0
48439,288001,345683,662832,0.4345007483,0.5215243078,57682,8.70%,TX,Tarrant County,4.55132211,15.9,TX,Tarrant,15.6,Good,0.01886792453
48441,10047,33172,45266,0.221954668,0.7328237529,23125,51.09%,TX,Taylor County,26.75327981,6,TX,Taylor,5.7,Good,0.05
48443,140,287,437,0.3203661327,0.6567505721,147,33.64%,TX,Terrell County,17.21311475,0,TX,Terrell,9.9,Good,0
48445,424,1295,1763,0.2404991492,0.7345433919,871,49.40%,TX,Terry County,25.3344968,0,TX,Terry,9.8,Good,0
48447,84,715,808,0.103960396,0.8849009901,631,78.09%,TX,Throckmorton County,39.48685857,0,TX,Throckmorton,4.3,Good,0
48449,2538,6405,9176,0.2765911072,0.698016565,3867,42.14%,TX,Titus County,21.62026166,0,TX,Titus,19.3,Good,0
48451,9117,27376,38104,0.2392662188,0.7184547554,18259,47.92%,TX,Tom Green County,25.01712657,7.6,TX,Tom Green,6.9,Good,0.09210526316
48453,306475,126750,462511,0.6626328887,0.2740475362,179725,38.86%,TX,Travis County,-20.74268567,18,TX,Travis,17.8,Good,0.01111111111
48455,1154,4737,5982,0.1929120695,0.7918756269,3583,59.90%,TX,Trinity County,30.41079613,0,TX,Trinity,4.2,Good,0
48457,1243,6601,7969,0.1559794203,0.8283347973,5358,67.24%,TX,Tyler County,34.15349312,0,TX,Tyler,1.8,Good,0
48459,2378,13198,15918,0.149390627,0.8291242618,10820,67.97%,TX,Upshur County,34.73292244,0,TX,Upshur,3.3,Good,0
48461,284,961,1296,0.2191358025,0.7415123457,677,52.24%,TX,Upton County,27.18875502,0,TX,Upton,12.5,Good,0
48463,3863,4828,8936,0.4322963295,0.5402864816,965,10.80%,TX,Uvalde County,5.55172017,0,TX,Uvalde,9.7,Good,0
48465,6920,5856,13476,0.5135054912,0.4345503117,1064,7.90%,TX,Val Verde County,-4.164057608,0,TX,Val Verde,23.3,Good,0
48467,2792,18436,21689,0.1287288487,0.8500161372,15644,72.13%,TX,Van Zandt County,36.84755983,0,TX,Van Zandt,4.4,Good,0
48469,8843,21253,31032,0.2849639082,0.6848736788,12410,39.99%,TX,Victoria County,20.61735779,5.3,TX,Victoria,5.6,Good,0.05660377358
48471,6085,12878,19683,0.3091500279,0.6542701824,6793,34.51%,TX,Walker County,17.91119549,8.5,TX,Walker,7.3,Good,0.1411764706
48473,5744,10525,16715,0.343643434,0.6296739456,4781,28.60%,TX,Waller County,14.69358903,0,TX,Waller,12.9,Good,0
48475,780,2541,3413,0.2285379432,0.7445062994,1761,51.60%,TX,Ward County,26.51309846,0,TX,Ward,7.3,Good,0
48477,3381,10944,14747,0.2292669696,0.7421170408,7563,51.29%,TX,Washington County,26.39790576,0,TX,Washington,6.9,Good,0
48479,42297,12946,56867,0.7437881372,0.2276539997,29351,51.61%,TX,Webb County,-26.5653567,26.8,TX,Webb,27.6,Good,0.02985074627
48481,4238,10149,14707,0.2881620997,0.690079554,5911,40.19%,TX,Wharton County,20.54285119,0,TX,Wharton,8.4,Good,0
48483,194,2087,2306,0.0841283608,0.9050303556,1893,82.09%,TX,Wheeler County,41.49495835,0,TX,Wheeler,11.2,Good,0
48485,8752,27609,37913,0.2308443014,0.7282198718,18857,49.74%,TX,Wichita County,25.93025494,7.7,TX,Wichita,6.8,Good,0.1168831169
48487,807,3166,4101,0.1967812729,0.7720068276,2359,57.52%,TX,Wilbarger County,29.68789328,0,TX,Wilbarger,4.3,Good,0
48489,3416,1541,5082,0.6721763085,0.303227076,1875,36.89%,TX,Willacy County,-18.91264878,0,TX,Willacy,15.7,Good,0
48491,84252,104029,200524,0.4201591829,0.5187857813,19777,9.86%,TX,Williamson County,5.251990376,11.9,TX,Williamson,10.9,Good,0.08403361345
48493,4790,13991,19255,0.2487665541,0.7266164633,9201,47.78%,TX,Wilson County,24.49550077,0,TX,Wilson,4.6,Good,0
48495,420,1403,1873,0.2242391885,0.74906567,983,52.48%,TX,Winkler County,26.96105321,0,TX,Winkler,12.8,Good,0
48497,3412,20655,24661,0.1383561088,0.8375572767,17243,69.92%,TX,Wise County,35.82291104,0,TX,Wise,6.3,Good,0
48499,2624,15681,18646,0.1407272337,0.8409846616,13057,70.03%,TX,Wood County,35.66511882,0,TX,Wood,3.5,Good,0
48501,426,1797,2299,0.1852979556,0.7816441931,1371,59.63%,TX,Yoakum County,30.83670715,0,TX,Yoakum,22.7,Good,0
48503,873,6587,7658,0.113998433,0.8601462523,5714,74.61%,TX,Young County,38.29758713,0,TX,Young,5.7,Good,0
48505,2056,1028,3134,0.6560306318,0.3280153159,1028,32.80%,TX,Zapata County,-16.66666667,0,TX,Zapata,24.5,Good,0
48507,2633,692,3390,0.7766961652,0.2041297935,1941,57.26%,TX,Zavala County,-29.18796992,0,TX,Zavala,11.2,Good,0
49001,264,1838,2490,0.1060240964,0.7381526104,1574,63.21%,UT,Beaver County,37.44053283,0,UT,Beaver,6.8,Good,0
49003,1814,10324,16548,0.1096204979,0.6238820401,8510,51.43%,UT,Box Elder County,35.05519855,0,UT,Box Elder,3.1,Good,0
49005,6705,16643,35879,0.1868781181,0.4638646562,9938,27.70%,UT,Cache County,21.28233682,6,UT,Cache,6.9,Good,0.15
49007,1696,5182,7818,0.2169352776,0.6628293681,3486,44.59%,UT,Carbon County,25.34166909,0,UT,Carbon,2.9,Good,0
49009,76,327,465,0.1634408602,0.7032258065,251,53.98%,UT,Daggett County,31.14143921,0,UT,Daggett,1.8,Good,0
49011,22575,46985,104661,0.2156963912,0.4489255788,24410,23.32%,UT,Davis County,17.54600345,4.8,UT,Davis,4.7,Good,0.02083333333
49013,500,5505,6932,0.07212925563,0.7941431044,5005,72.20%,UT,Duchesne County,41.67360533,0,UT,Duchesne,3,Good,0
49015,379,3402,4263,0.08890452733,0.7980295567,3023,70.91%,UT,Emery County,39.97619677,0,UT,Emery,2.1,Good,0
49017,352,1577,2294,0.1534437663,0.68744551,1225,53.40%,UT,Garfield County,31.75220321,0,UT,Garfield,3.2,Good,0
49019,1932,1934,4456,0.433572711,0.434021544,2,0.04%,UT,Grand County,0.02586652871,0,UT,Grand,4.7,Good,0
49021,2104,10025,15354,0.1370326951,0.6529243194,7921,51.59%,UT,Iron County,32.65314535,0,UT,Iron,3.3,Good,0
